OrderID,CustomerID,Gender,Age,State,CustomerType,OrderDate,PickupDate,DeliveryDate,ServiceName,QuantityOfClothes,WeightKg,LoadType,DeliveryType,Revenue,PaymentDate,PaymentAmount,PaymentMethod,LabourCost,ElectricityCost,WaterCost,DetergentCost,ChemicalCost,PackagingCost,FuelCost,MaintenanceCost,DiscountGiven,Tax,OtherCost,TotalExpense,NetProfit,PaymentStatus
861,51,Female,39,California,Corporate,8/5/2021,8/6/2021,8/10/2021,Ironing,30,18.53,Mixed,Customer Pickup,12411.01,8/10/2021,12411.01,Credit Card,2730.42,744.66,0,0,0,50,0,372.33,0,930.83,248.22,5076.46,7334.55,Paid
862,77,Male,29,District of Columbia,Corporate,11/8/2025,11/9/2025,11/13/2025,Laundry,27,17.35,Mixed,Customer Pickup,2115.75,11/13/2025,2115.75,Cash,465.47,126.95,84.63,105.79,0,50,0,63.47,0,158.68,42.32,1097.31,1018.44,Paid
863,29,Female,54,Florida,Student,1/5/2024,1/6/2024,1/10/2024,Mending,22,12.31,Mixed,Customer Pickup,9619.72,1/5/2024,9619.72,Credit Card,2116.34,577.18,0,0,0,50,0,288.59,0,721.48,192.39,3945.98,5673.74,Paid
864,14,Male,31,Tennessee,Regular,11/13/2022,11/14/2022,11/18/2022,Stain Removal,19,9.89,Mixed,Customer Pickup,4565.81,11/18/2022,4565.81,Cash,1004.48,228.29,136.97,91.32,182.63,35,0,136.97,0,342.44,91.32,2249.42,2316.39,Paid
865,82,Male,32,Florida,Regular,10/9/2025,10/10/2025,10/14/2025,Laundry,16,4.8,Light,Customer Pickup,12168.72,10/14/2025,12168.72,Cash,2190.37,486.75,486.75,608.44,0,35,0,365.06,0,912.65,243.37,5328.39,6840.33,Paid
866,67,Male,39,Illinois,Corporate,8/9/2025,8/10/2025,8/14/2025,Ironing,25,6.43,Light,Home Delivery,14776.85,8/10/2025,14776.85,Cash,2659.83,738.84,0,0,0,50,591.07,443.31,0,1108.26,295.54,5886.85,8890,Paid
867,90,Male,42,North Carolina,Corporate,1/8/2021,1/9/2021,1/13/2021,Ironing,4,2.52,Mixed,Home Delivery,11530.57,1/8/2021,11530.57,Online Payment,2536.73,461.22,0,0,0,20,461.22,345.92,0,864.79,230.61,4920.49,6610.08,Paid
868,50,Male,42,Maryland,Regular,9/9/2025,9/10/2025,9/14/2025,Stain Removal,11,5.67,Mixed,Home Delivery,11929.77,9/14/2025,11929.77,Cash,2624.55,596.49,357.89,238.6,477.19,35,477.19,357.89,0,894.73,238.6,6298.13,5631.64,Paid
869,76,Male,37,Iowa,Student,2/26/2022,2/27/2022,3/3/2022,Ironing,7,2.4,Light,Home Delivery,9765.36,2/27/2022,9765.36,Cash,1757.76,390.61,0,0,0,20,390.61,292.96,0,732.4,195.31,3779.65,5985.71,Paid
870,32,Female,36,New Mexico,Student,10/30/2025,10/31/2025,11/4/2025,Ironing,27,14.87,Mixed,Customer Pickup,4890.52,10/30/2025,4890.52,Online Payment,1075.91,293.43,0,0,0,50,0,146.72,0,366.79,97.81,2030.66,2859.86,Paid
871,29,Female,54,Florida,Student,4/9/2025,4/10/2025,4/14/2025,Laundry,2,0.68,Light,Customer Pickup,6238.7,4/14/2025,6238.7,Online Payment,1122.97,249.55,249.55,311.94,0,20,0,187.16,0,467.9,124.77,2733.84,3504.86,Paid
872,51,Female,39,California,Corporate,10/23/2022,10/24/2022,10/28/2022,Laundry,18,5.39,Light,Customer Pickup,4573.55,10/23/2022,4573.55,Online Payment,823.24,228.68,182.94,228.68,0,35,0,137.21,0,343.02,91.47,2070.24,2503.31,Paid
873,67,Male,39,Illinois,Corporate,1/21/2022,1/22/2022,1/26/2022,Ironing,14,4.59,Light,Customer Pickup,11772.39,1/26/2022,11772.39,Credit Card,2119.03,470.9,0,0,0,35,0,353.17,0,882.93,235.45,4096.48,7675.91,Paid
874,82,Male,32,Florida,Regular,3/13/2021,3/14/2021,3/18/2021,Laundry,15,4.33,Light,Home Delivery,10242.26,3/18/2021,10242.26,Online Payment,1843.61,409.69,409.69,512.11,0,35,409.69,307.27,0,768.17,204.85,4900.08,5342.18,Paid
875,10,Male,22,New Jersey,Regular,2/10/2023,2/11/2023,2/15/2023,Stain Removal,7,4.14,Mixed,Home Delivery,13246.81,2/15/2023,13246.81,Online Payment,2914.3,529.87,397.4,264.94,529.87,20,529.87,397.4,0,993.51,264.94,6842.1,6404.71,Paid
876,1,Female,59,North Carolina,Regular,2/9/2024,2/10/2024,2/14/2024,Laundry,3,1.91,Mixed,Customer Pickup,9023.41,2/14/2024,9023.41,Credit Card,1985.15,360.94,360.94,451.17,0,20,0,270.7,0,676.76,180.47,4306.13,4717.28,Paid
877,75,Male,40,Texas,Student,11/5/2023,11/6/2023,11/10/2023,Stain Removal,23,7.3,Light,Express,2019.33,11/10/2023,2019.33,Cash,363.48,100.97,60.58,40.39,80.77,50,121.16,60.58,0,151.45,40.39,1069.77,949.56,Paid
878,72,Female,58,New Mexico,Student,3/3/2021,3/4/2021,3/8/2021,Ironing,19,11.39,Mixed,Home Delivery,12622.27,3/8/2021,12622.27,Online Payment,2776.9,757.34,0,0,0,35,504.89,378.67,0,946.67,252.45,5651.92,6970.35,Paid
879,33,Female,44,Virginia,Regular,6/18/2023,6/19/2023,6/23/2023,Stain Removal,21,11.41,Mixed,Customer Pickup,3310.8,6/23/2023,3310.8,Credit Card,728.38,198.65,99.32,66.22,132.43,50,0,99.32,0,248.31,66.22,1688.85,1621.95,Paid
880,47,Male,34,Illinois,Student,3/28/2024,3/29/2024,4/2/2024,Dry Cleaning,15,4.45,Light,Express,858.32,4/2/2024,858.32,Cash,154.5,34.33,0,0,51.5,35,51.5,25.75,0,64.37,17.17,434.12,424.2,Paid
881,39,Female,64,Kentucky,Regular,6/14/2022,6/15/2022,6/19/2022,Laundry,21,6.19,Light,Customer Pickup,8037.16,6/19/2022,8037.16,Credit Card,1446.69,401.86,321.49,401.86,0,50,0,241.11,401.86,602.79,160.74,3224.68,4812.48,Paid
882,53,Female,44,Virginia,Student,4/6/2021,4/7/2021,4/11/2021,Ironing,23,24.24,Heavy,Home Delivery,13494.23,4/11/2021,13494.23,Online Payment,3508.5,809.65,0,0,0,50,539.77,404.83,0,1012.07,269.88,6594.7,6899.53,Paid
883,47,Male,34,Illinois,Student,11/7/2022,11/8/2022,11/12/2022,Ironing,27,17.09,Mixed,Customer Pickup,2726.47,11/12/2022,2726.47,Credit Card,599.82,163.59,0,0,0,50,0,81.79,0,204.49,54.53,1154.22,1572.25,Paid
884,77,Male,29,District of Columbia,Corporate,5/2/2024,5/3/2024,5/7/2024,Dry Cleaning,23,7.82,Light,Home Delivery,3501.56,5/2/2024,3501.56,Online Payment,630.28,175.08,0,0,210.09,50,140.06,105.05,0,262.62,70.03,1643.21,1858.35,Paid
885,42,Female,52,Nevada,Student,7/6/2024,7/7/2024,7/11/2024,Stain Removal,15,9.38,Mixed,Home Delivery,4200.19,7/11/2024,4200.19,Cash,924.04,210.01,126.01,84,168.01,35,168.01,126.01,0,315.01,84,2240.1,1960.09,Paid
886,78,Male,22,Florida,Regular,3/7/2021,3/8/2021,3/12/2021,Laundry,26,7.75,Light,Home Delivery,4971.73,3/12/2021,4971.73,Cash,894.91,248.59,198.87,248.59,0,50,198.87,149.15,0,372.88,99.43,2461.29,2510.44,Paid
887,65,Male,44,Michigan,Regular,2/13/2025,2/14/2025,2/18/2025,Dry Cleaning,22,23.56,Heavy,Customer Pickup,7500.1,2/18/2025,7500.1,Credit Card,1950.03,450.01,0,0,450.01,50,0,225,0,562.51,150,3837.56,3662.54,Paid
888,88,Female,48,District of Columbia,Student,5/23/2021,5/24/2021,5/28/2021,Laundry,21,5.39,Light,Home Delivery,13444.65,5/28/2021,13444.65,Credit Card,2420.04,672.23,537.79,672.23,0,50,537.79,403.34,0,1008.35,268.89,6570.66,6873.99,Paid
889,47,Male,34,Illinois,Student,3/3/2023,3/4/2023,3/8/2023,Ironing,18,10.7,Mixed,Customer Pickup,3734.99,3/8/2023,3734.99,Online Payment,821.7,224.1,0,0,0,35,0,112.05,0,280.12,74.7,1547.67,2187.32,Paid
890,70,Female,42,Georgia,Corporate,2/24/2023,2/25/2023,3/1/2023,Mending,8,5.13,Mixed,Home Delivery,14623.37,2/25/2023,14623.37,Online Payment,3217.14,731.17,0,0,0,20,584.93,438.7,0,1096.75,292.47,6381.16,8242.21,Paid
891,9,Female,54,New York,Regular,1/3/2021,1/4/2021,1/8/2021,Laundry,11,6.84,Mixed,Home Delivery,6832.57,1/8/2021,6832.57,Cash,1503.17,341.63,273.3,341.63,0,35,273.3,204.98,0,512.44,136.65,3622.1,3210.47,Paid
892,32,Female,36,New Mexico,Student,3/5/2023,3/6/2023,3/10/2023,Laundry,19,16.55,Heavy,Customer Pickup,12881.3,3/10/2023,12881.3,Online Payment,3349.14,772.88,515.25,644.07,0,35,0,386.44,0,966.1,257.63,6926.51,5954.79,Paid
893,35,Female,64,Utah,Student,4/17/2022,4/18/2022,4/22/2022,Ironing,10,3.25,Light,Home Delivery,5970.29,4/17/2022,5970.29,Credit Card,1074.65,238.81,0,0,0,20,238.81,179.11,0,447.77,119.41,2318.56,3651.73,Paid
894,79,Female,50,Vermont,Regular,2/6/2025,2/7/2025,2/11/2025,Dry Cleaning,20,10.15,Mixed,Home Delivery,13202.84,2/11/2025,13202.84,Credit Card,2904.62,792.17,0,0,792.17,35,528.11,396.09,0,990.21,264.06,6702.43,6500.41,Paid
895,88,Female,48,District of Columbia,Student,5/14/2025,5/15/2025,5/19/2025,Laundry,11,3.84,Light,Home Delivery,14337.06,5/19/2025,14337.06,Cash,2580.67,573.48,573.48,716.85,0,35,573.48,430.11,0,1075.28,286.74,6845.09,7491.97,Paid
896,5,Male,29,Texas,Student,10/31/2022,11/1/2022,11/5/2022,Mending,18,11.21,Mixed,Customer Pickup,13318.87,10/31/2022,13318.87,Online Payment,2930.15,799.13,0,0,0,35,0,399.57,0,998.92,266.38,5429.15,7889.72,Paid
897,58,Female,52,Ohio,Student,7/15/2025,7/16/2025,7/20/2025,Laundry,3,1.55,Mixed,Home Delivery,14139.9,7/16/2025,14139.9,Online Payment,3110.78,565.6,565.6,707,0,20,565.6,424.2,707,1060.49,282.8,6595.07,7544.83,Paid
898,76,Male,37,Iowa,Student,5/13/2021,5/14/2021,5/18/2021,Laundry,14,7.26,Mixed,Express,1332.04,5/13/2021,1332.04,Online Payment,293.05,66.6,53.28,66.6,0,35,79.92,39.96,0,99.9,26.64,760.95,571.09,Paid
899,3,Male,39,Arizona,Student,9/10/2021,9/11/2021,9/15/2021,Dry Cleaning,17,14.96,Heavy,Customer Pickup,2403.33,9/15/2021,2403.33,Credit Card,624.87,144.2,0,0,144.2,35,0,72.1,0,180.25,48.07,1248.69,1154.64,Paid
900,87,Male,34,Ohio,Regular,6/23/2022,6/24/2022,6/28/2022,Laundry,29,18.69,Mixed,Customer Pickup,1497.69,6/24/2022,1497.69,Cash,329.49,89.86,59.91,74.88,0,50,0,44.93,0,112.33,29.95,791.35,706.34,Paid
901,28,Male,36,Oregon,Regular,11/27/2022,11/28/2022,12/2/2022,Stain Removal,12,3.02,Light,Express,4447.77,11/27/2022,4447.77,Credit Card,800.6,177.91,133.43,88.96,177.91,35,266.87,133.43,0,333.58,88.96,2236.65,2211.12,Paid
902,76,Male,37,Iowa,Student,12/8/2025,12/9/2025,12/13/2025,Laundry,22,5.91,Light,Home Delivery,8196.08,12/8/2025,8196.08,Online Payment,1475.29,409.8,327.84,409.8,0,50,327.84,245.88,0,614.71,163.92,4025.08,4171,Paid
903,98,Male,42,District of Columbia,Regular,12/21/2022,12/22/2022,12/26/2022,Laundry,11,6.96,Mixed,Home Delivery,10813.09,12/26/2022,10813.09,Credit Card,2378.88,540.65,432.52,540.65,0,35,432.52,324.39,540.65,810.98,216.26,5171.2,5641.89,Paid
904,62,Male,32,North Carolina,Student,1/6/2023,1/7/2023,1/11/2023,Stain Removal,19,6.42,Light,Customer Pickup,2489.64,1/11/2023,2489.64,Credit Card,448.14,124.48,74.69,49.79,99.59,35,0,74.69,0,186.72,49.79,1142.89,1346.75,Paid
905,12,Female,46,West Virginia,Regular,4/13/2022,4/14/2022,4/18/2022,Ironing,6,1.93,Light,Customer Pickup,7568,4/18/2022,7568,Online Payment,1362.24,302.72,0,0,0,20,0,227.04,0,567.6,151.36,2630.96,4937.04,Paid
906,76,Male,37,Iowa,Student,6/29/2022,6/30/2022,7/4/2022,Laundry,7,2.44,Light,Home Delivery,3486.68,7/4/2022,3486.68,Cash,627.6,139.47,139.47,174.33,0,20,139.47,104.6,0,261.5,69.73,1676.17,1810.51,Paid
907,45,Male,29,Georgia,Regular,11/19/2025,11/20/2025,11/24/2025,Stain Removal,25,8.09,Light,Customer Pickup,7032.16,11/20/2025,7032.16,Cash,1265.79,351.61,210.96,140.64,281.29,50,0,210.96,0,527.41,140.64,3179.3,3852.86,Paid
908,93,Female,35,North Carolina,Regular,4/2/2022,4/3/2022,4/7/2022,Laundry,6,1.95,Light,Customer Pickup,4725.34,4/7/2022,4725.34,Online Payment,850.56,189.01,189.01,236.27,0,20,0,141.76,0,354.4,94.51,2075.52,2649.82,Paid
909,31,Male,39,New York,Student,4/22/2023,4/23/2023,4/27/2023,Laundry,6,3.46,Mixed,Customer Pickup,2951.56,4/27/2023,2951.56,Cash,649.34,118.06,118.06,147.58,0,20,0,88.55,0,221.37,59.03,1421.99,1529.57,Paid
910,77,Male,29,District of Columbia,Corporate,6/14/2021,6/15/2021,6/19/2021,Laundry,9,4.94,Mixed,Customer Pickup,1950.01,6/19/2021,1950.01,Cash,429,78,78,97.5,0,20,0,58.5,0,146.25,39,946.25,1003.76,Paid
911,90,Male,42,North Carolina,Corporate,8/17/2021,8/18/2021,8/22/2021,Ironing,16,4.15,Light,Customer Pickup,2353.54,8/22/2021,2353.54,Credit Card,423.64,94.14,0,0,0,35,0,70.61,0,176.52,47.07,846.98,1506.56,Paid
912,19,Male,20,Georgia,Student,11/8/2024,11/9/2024,11/13/2024,Dry Cleaning,7,4,Mixed,Home Delivery,8271.95,11/13/2024,8271.95,Credit Card,1819.83,330.88,0,0,496.32,20,330.88,248.16,0,620.4,165.44,4031.91,4240.04,Paid
913,23,Male,34,California,Student,9/18/2023,9/19/2023,9/23/2023,Dry Cleaning,5,2.6,Mixed,Express,4224.94,9/23/2023,4224.94,Cash,929.49,169,0,0,253.5,20,253.5,126.75,0,316.87,84.5,2153.61,2071.33,Paid
914,56,Female,57,Georgia,Regular,5/2/2023,5/3/2023,5/7/2023,Dry Cleaning,27,7.28,Light,Customer Pickup,12458.37,5/3/2023,12458.37,Cash,2242.51,622.92,0,0,747.5,50,0,373.75,0,934.38,249.17,5220.23,7238.14,Paid
915,14,Male,31,Tennessee,Regular,1/11/2021,1/12/2021,1/16/2021,Ironing,29,17.13,Mixed,Express,7032.64,1/16/2021,7032.64,Cash,1547.18,421.96,0,0,0,50,421.96,210.98,351.63,527.45,140.65,2968.55,4064.09,Paid
916,98,Male,42,District of Columbia,Regular,4/24/2022,4/25/2022,4/29/2022,Ironing,28,15.8,Mixed,Home Delivery,10133.43,4/29/2022,10133.43,Credit Card,2229.35,608.01,0,0,0,50,405.34,304,0,760.01,202.67,4559.38,5574.05,Paid
917,51,Female,39,California,Corporate,2/8/2023,2/9/2023,2/13/2023,Laundry,27,7.64,Light,Home Delivery,4969.94,2/8/2023,4969.94,Credit Card,894.59,248.5,198.8,248.5,0,50,198.8,149.1,0,372.75,99.4,2460.44,2509.5,Paid
918,60,Male,19,Georgia,Corporate,4/17/2024,4/18/2024,4/22/2024,Laundry,23,12.74,Mixed,Home Delivery,14210.2,4/18/2024,14210.2,Cash,3126.24,852.61,568.41,710.51,0,50,568.41,426.31,0,1065.77,284.2,7652.46,6557.74,Paid
919,46,Male,31,Texas,Regular,8/19/2021,8/20/2021,8/24/2021,Dry Cleaning,16,5.3,Light,Customer Pickup,3339.03,8/24/2021,3339.03,Cash,601.03,166.95,0,0,200.34,35,0,100.17,0,250.43,66.78,1420.7,1918.33,Paid
920,50,Male,42,Maryland,Regular,9/27/2021,9/28/2021,10/2/2021,Laundry,5,5.47,Heavy,Customer Pickup,5208.68,10/2/2021,5208.68,Online Payment,1354.26,260.43,208.35,260.43,0,20,0,156.26,0,390.65,104.17,2754.55,2454.13,Paid
921,9,Female,54,New York,Regular,8/16/2021,8/17/2021,8/21/2021,Laundry,23,13.06,Mixed,Customer Pickup,3831.46,8/16/2021,3831.46,Online Payment,842.92,229.89,153.26,191.57,0,50,0,114.94,0,287.36,76.63,1946.57,1884.89,Paid
922,97,Male,29,Alabama,Corporate,2/22/2025,2/23/2025,2/27/2025,Dry Cleaning,19,10.45,Mixed,Home Delivery,14993.64,2/23/2025,14993.64,Online Payment,3298.6,899.62,0,0,899.62,35,599.75,449.81,0,1124.52,299.87,7606.79,7386.85,Paid
923,58,Female,52,Ohio,Student,10/3/2023,10/4/2023,10/8/2023,Laundry,22,12.01,Mixed,Customer Pickup,3002.25,10/8/2023,3002.25,Cash,660.5,180.14,120.09,150.11,0,50,0,90.07,0,225.17,60.05,1536.13,1466.12,Paid
924,99,Female,51,Indiana,Student,5/1/2021,5/2/2021,5/6/2021,Stain Removal,6,3.48,Mixed,Home Delivery,5165.36,5/1/2021,5165.36,Online Payment,1136.38,206.61,154.96,103.31,206.61,20,206.61,154.96,0,387.4,103.31,2680.15,2485.21,Paid
925,18,Female,61,Massachusetts,Regular,5/27/2022,5/28/2022,6/1/2022,Dry Cleaning,8,2.58,Light,Customer Pickup,6427.73,5/27/2022,6427.73,Online Payment,1156.99,257.11,0,0,385.66,20,0,192.83,321.39,482.08,128.55,2301.83,4125.9,Paid
926,95,Male,34,Nevada,Regular,8/3/2023,8/4/2023,8/8/2023,Ironing,25,20.43,Heavy,Home Delivery,5499.49,8/3/2023,5499.49,Online Payment,1429.87,329.97,0,0,0,50,219.98,164.98,0,412.46,109.99,2717.25,2782.24,Paid
927,18,Female,61,Massachusetts,Regular,11/11/2021,11/12/2021,11/16/2021,Laundry,25,12.88,Mixed,Customer Pickup,4223.57,11/11/2021,4223.57,Online Payment,929.19,253.41,168.94,211.18,0,50,0,126.71,0,316.77,84.47,2140.67,2082.9,Paid
928,4,Male,26,Washington,Regular,5/25/2023,5/26/2023,5/30/2023,Laundry,21,11.56,Mixed,Customer Pickup,805.46,5/26/2023,805.46,Cash,177.2,48.33,32.22,40.27,0,50,0,24.16,0,60.41,16.11,448.7,356.76,Paid
929,65,Male,44,Michigan,Regular,4/26/2022,4/27/2022,5/1/2022,Laundry,12,6.69,Mixed,Express,9671.76,5/1/2022,9671.76,Online Payment,2127.79,483.59,386.87,483.59,0,35,580.31,290.15,0,725.38,193.44,5306.12,4365.64,Paid
930,14,Male,31,Tennessee,Regular,8/11/2022,8/12/2022,8/16/2022,Stain Removal,18,11.43,Mixed,Customer Pickup,8783.06,8/11/2022,8783.06,Online Payment,1932.27,526.98,263.49,175.66,351.32,35,0,263.49,0,658.73,175.66,4382.6,4400.46,Paid
931,73,Female,60,Ohio,Regular,2/28/2021,3/1/2021,3/5/2021,Ironing,10,2.85,Light,Home Delivery,13598.65,3/5/2021,13598.65,Credit Card,2447.76,543.95,0,0,0,20,543.95,407.96,0,1019.9,271.97,5255.49,8343.16,Paid
932,22,Female,51,Pennsylvania,Regular,6/20/2021,6/21/2021,6/25/2021,Laundry,14,7.09,Mixed,Home Delivery,9046.77,6/25/2021,9046.77,Cash,1990.29,452.34,361.87,452.34,0,35,361.87,271.4,0,678.51,180.94,4784.56,4262.21,Paid
933,91,Female,50,Indiana,Walk-in,5/11/2025,5/12/2025,5/16/2025,Laundry,4,1.07,Light,Home Delivery,6931.8,5/11/2025,6931.8,Online Payment,1247.72,277.27,277.27,346.59,0,20,277.27,207.95,0,519.89,138.64,3312.6,3619.2,Paid
934,90,Male,42,North Carolina,Corporate,6/12/2025,6/13/2025,6/17/2025,Stain Removal,12,7.36,Mixed,Customer Pickup,12131.76,6/13/2025,12131.76,Cash,2668.99,606.59,363.95,242.64,485.27,35,0,363.95,0,909.88,242.64,5918.91,6212.85,Paid
935,75,Male,40,Texas,Student,2/7/2022,2/8/2022,2/12/2022,Laundry,10,5.35,Mixed,Home Delivery,5255.87,2/12/2022,5255.87,Cash,1156.29,262.79,210.23,262.79,0,20,210.23,157.68,0,394.19,105.12,2779.32,2476.55,Paid
936,4,Male,26,Washington,Regular,9/17/2024,9/18/2024,9/22/2024,Laundry,6,6.45,Heavy,Home Delivery,13231.55,9/22/2024,13231.55,Credit Card,3440.2,661.58,529.26,661.58,0,20,529.26,396.95,0,992.37,264.63,7495.83,5735.72,Paid
937,96,Male,27,Florida,Corporate,3/20/2021,3/21/2021,3/25/2021,Laundry,12,4.06,Light,Customer Pickup,12214.14,3/20/2021,12214.14,Online Payment,2198.55,488.57,488.57,610.71,0,35,0,366.42,0,916.06,244.28,5348.16,6865.98,Paid
938,67,Male,39,Illinois,Corporate,11/5/2022,11/6/2022,11/10/2022,Laundry,16,9.62,Mixed,Customer Pickup,9897.2,11/6/2022,9897.2,Cash,2177.38,494.86,395.89,494.86,0,35,0,296.92,0,742.29,197.94,4835.14,5062.06,Paid
939,48,Female,47,Florida,Student,6/11/2025,6/12/2025,6/16/2025,Laundry,23,13.99,Mixed,Customer Pickup,4289.07,6/16/2025,4289.07,Online Payment,943.6,257.34,171.56,214.45,0,50,0,128.67,0,321.68,85.78,2173.08,2115.99,Paid
940,36,Female,37,Texas,Corporate,12/1/2023,12/2/2023,12/6/2023,Dry Cleaning,2,0.61,Light,Home Delivery,5656.51,12/6/2023,5656.51,Cash,1018.17,226.26,0,0,339.39,20,226.26,169.7,0,424.24,113.13,2537.15,3119.36,Paid
941,37,Male,29,Georgia,Student,10/14/2025,10/15/2025,10/19/2025,Dry Cleaning,21,12.74,Mixed,Customer Pickup,695.35,10/19/2025,695.35,Cash,152.98,41.72,0,0,41.72,50,0,20.86,0,52.15,13.91,373.34,322.01,Paid
942,78,Male,22,Florida,Regular,9/15/2023,9/16/2023,9/20/2023,Stain Removal,28,9.34,Light,Customer Pickup,13395.21,9/20/2023,13395.21,Cash,2411.14,669.76,401.86,267.9,535.81,50,0,401.86,0,1004.64,267.9,6010.87,7384.34,Paid
943,75,Male,40,Texas,Student,12/31/2023,1/1/2024,1/5/2024,Dry Cleaning,18,4.59,Light,Home Delivery,8645.64,1/5/2024,8645.64,Credit Card,1556.22,345.83,0,0,518.74,35,345.83,259.37,432.28,648.42,172.91,3450.04,5195.6,Paid
944,43,Male,34,California,Regular,3/1/2021,3/2/2021,3/6/2021,Laundry,26,15.85,Mixed,Home Delivery,4152.26,3/1/2021,4152.26,Online Payment,913.5,249.14,166.09,207.61,0,50,166.09,124.57,0,311.42,83.05,2271.47,1880.79,Paid
945,89,Female,35,Texas,Student,12/17/2024,12/18/2024,12/22/2024,Dry Cleaning,24,13.84,Mixed,Customer Pickup,12654.9,12/18/2024,12654.9,Cash,2784.08,759.29,0,0,759.29,50,0,379.65,0,949.12,253.1,5934.53,6720.37,Paid
946,15,Male,20,Colorado,Student,6/12/2023,6/13/2023,6/17/2023,Dry Cleaning,3,1.67,Mixed,Customer Pickup,2583.98,6/17/2023,2583.98,Cash,568.48,103.36,0,0,155.04,20,0,77.52,0,193.8,51.68,1169.88,1414.1,Paid
947,8,Male,26,South Carolina,Corporate,11/4/2024,11/5/2024,11/9/2024,Mending,21,11.44,Mixed,Customer Pickup,13753.91,11/9/2024,13753.91,Cash,3025.86,825.23,0,0,0,50,0,412.62,0,1031.54,275.08,5620.33,8133.58,Paid
948,93,Female,35,North Carolina,Regular,2/12/2023,2/13/2023,2/17/2023,Ironing,9,2.6,Light,Customer Pickup,12673.32,2/17/2023,12673.32,Cash,2281.2,506.93,0,0,0,20,0,380.2,0,950.5,253.47,4392.3,8281.02,Paid
949,41,Female,54,California,Corporate,2/22/2025,2/23/2025,2/27/2025,Laundry,9,4.55,Mixed,Customer Pickup,1292.34,2/27/2025,1292.34,Cash,284.31,51.69,51.69,64.62,0,20,0,38.77,0,96.93,25.85,633.86,658.48,Paid
950,26,Male,31,Texas,Student,5/21/2022,5/22/2022,5/26/2022,Dry Cleaning,12,3.03,Light,Home Delivery,8164.33,5/22/2022,8164.33,Cash,1469.58,326.57,0,0,489.86,35,326.57,244.93,0,612.32,163.29,3668.12,4496.21,Paid
951,8,Male,26,South Carolina,Corporate,11/10/2023,11/11/2023,11/15/2023,Laundry,29,23.45,Heavy,Customer Pickup,6522.91,11/15/2023,6522.91,Cash,1695.96,391.37,260.92,326.15,0,50,0,195.69,0,489.22,130.46,3539.77,2983.14,Paid
952,60,Male,19,Georgia,Corporate,4/22/2024,4/23/2024,4/27/2024,Dry Cleaning,9,4.58,Mixed,Home Delivery,11195.93,4/27/2024,11195.93,Credit Card,2463.1,447.84,0,0,671.76,20,447.84,335.88,0,839.69,223.92,5450.03,5745.9,Paid
953,74,Male,22,Georgia,Regular,4/12/2021,4/13/2021,4/17/2021,Ironing,28,14.91,Mixed,Customer Pickup,4492.43,4/17/2021,4492.43,Cash,988.33,269.55,0,0,0,50,0,134.77,0,336.93,89.85,1869.43,2623,Paid
954,93,Female,35,North Carolina,Regular,6/18/2024,6/19/2024,6/23/2024,Dry Cleaning,27,17.15,Mixed,Home Delivery,5459.51,,0,Unpaid,1201.09,327.57,0,0,327.57,50,218.38,163.79,0,409.46,109.19,2807.05,2652.46,Unpaid
955,39,Female,64,Kentucky,Regular,8/28/2021,8/29/2021,9/2/2021,Mending,13,4.36,Light,Customer Pickup,6578.53,,0,Unpaid,1184.14,263.14,0,0,0,35,0,197.36,0,493.39,131.57,2304.6,4273.93,Unpaid
956,17,Male,44,Illinois,Student,3/19/2023,3/20/2023,3/24/2023,Dry Cleaning,2,0.62,Light,Home Delivery,4915.21,,0,Unpaid,884.74,196.61,0,0,294.91,20,196.61,147.46,245.76,368.64,98.3,1961.51,2953.7,Unpaid
957,69,Male,44,Illinois,Student,6/3/2023,6/4/2023,6/8/2023,Dry Cleaning,16,14.34,Heavy,Customer Pickup,7047.09,,0,Unpaid,1832.24,422.83,0,0,422.83,35,0,211.41,0,528.53,140.94,3593.78,3453.31,Unpaid
958,93,Female,35,North Carolina,Regular,8/3/2024,8/4/2024,8/8/2024,Laundry,6,3.79,Mixed,Customer Pickup,12097.32,,0,Unpaid,2661.41,483.89,483.89,604.87,0,20,0,362.92,0,907.3,241.95,5766.23,6331.09,Unpaid
959,58,Female,52,Ohio,Student,5/4/2024,5/5/2024,5/9/2024,Dry Cleaning,7,3.93,Mixed,Customer Pickup,561.2,,0,Unpaid,123.46,22.45,0,0,33.67,20,0,16.84,0,42.09,11.22,269.73,291.47,Unpaid
960,10,Male,22,New Jersey,Regular,9/29/2021,9/30/2021,10/4/2021,Laundry,10,2.91,Light,Customer Pickup,10370.73,,0,Unpaid,1866.73,414.83,414.83,518.54,0,20,0,311.12,0,777.8,207.41,4531.26,5839.47,Unpaid
961,76,Male,37,Iowa,Student,8/10/2021,8/11/2021,8/15/2021,Laundry,19,11.88,Mixed,Home Delivery,1980.88,,0,Unpaid,435.79,118.85,79.24,99.04,0,35,79.24,59.43,0,148.57,39.62,1094.78,886.1,Unpaid
962,51,Female,39,California,Corporate,9/21/2021,9/22/2021,9/26/2021,Laundry,17,5.84,Light,Home Delivery,5923.84,,0,Unpaid,1066.29,296.19,236.95,296.19,0,35,236.95,177.72,0,444.29,118.48,2908.06,3015.78,Unpaid
